Location,MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainTomorrow
28,22,34,27,11,33,54,24,8,2,15
37,25,10,8,8,45,80,90,9,48,55
27,32,38,35,15,30,80,58,48,26,75
6,21,16,11,17,21,92,87,12,42,63
69,19,13,29,8,20,36,14,14,9,33
74,13,5,33,37,48,35,70,19,43,44
42,14,1,37,27,13,29,38,48,18,53
22,2,10,13,6,7,95,86,13,15,95
14,15,34,23,30,19,82,24,24,36,87
76,43,17,44,28,31,49,82,37,15,65
96,20,27,23,10,48,27,94,2,0,42
24,32,24,37,16,39,47,44,32,14,78
13,41,26,32,29,0,79,68,35,38,46
60,15,16,50,15,48,1,37,0,8,65
2,42,24,47,35,40,52,17,7,2,34
43,3,15,23,38,5,39,59,10,7,59
79,31,49,48,13,12,33,73,46,21,69
68,19,30,31,12,50,61,86,15,37,48
33,35,18,11,43,40,88,1,45,1,3
76,17,2,44,49,43,88,49,47,0,46
92,31,26,30,43,14,47,25,43,36,46
91,37,5,49,38,44,58,54,19,15,11
60,36,38,9,23,9,84,4,34,49,9
22,32,42,50,43,12,46,11,45,13,81
78,44,29,50,19,19,32,50,36,14,33
98,23,27,39,37,5,15,55,3,10,26
38,22,0,22,8,4,14,80,40,45,67
30,14,48,34,5,37,99,69,41,17,60
59,24,3,29,43,21,73,93,16,38,29
25,28,26,0,32,31,23,54,40,9,27
58,34,9,44,48,4,42,46,10,29,16
30,6,43,32,46,15,50,64,43,30,66
82,50,26,9,38,36,71,98,32,18,72
100,38,49,21,43,25,10,37,13,18,72
56,8,30,35,10,32,85,55,21,42,23
17,18,7,29,42,17,95,64,15,6,16
93,48,40,25,47,10,42,60,10,39,22
100,10,21,26,38,48,86,18,24,23,82
10,4,45,30,34,17,97,29,6,5,77
86,23,29,29,45,4,15,30,28,44,64
33,0,21,5,0,46,59,43,41,9,69
79,14,11,0,2,44,8,57,15,28,5
51,11,3,36,2,10,74,98,50,19,70
17,0,47,12,23,31,48,31,24,39,60
97,19,45,11,37,1,22,64,45,36,55
36,31,45,47,28,6,69,52,38,48,67
15,19,4,24,31,36,62,74,3,30,8
2,7,36,6,10,42,100,25,7,39,27
17,37,27,34,12,37,59,19,7,24,42
65,2,35,28,32,18,61,26,6,30,94
92,9,31,15,1,31,43,92,6,4,93
32,8,34,22,48,39,26,13,7,6,98
21,47,44,10,20,21,1,35,22,1,87
20,38,20,6,37,48,52,8,0,22,5
72,50,9,21,27,2,11,96,30,10,10
4,17,44,0,37,28,92,29,49,45,0
62,31,22,32,4,2,59,51,3,21,36
18,30,6,0,40,5,97,7,14,44,31
35,46,5,16,12,36,79,66,20,24,98
15,49,4,18,48,30,97,43,6,42,100
64,19,42,46,27,6,13,53,43,1,7
91,27,37,42,22,11,39,42,50,28,38
18,25,9,13,45,36,28,2,21,15,30
76,1,33,41,11,40,80,23,19,5,34
95,7,17,39,16,10,15,72,39,13,79
44,31,22,16,19,47,3,83,10,2,47
36,42,10,36,16,39,19,66,39,4,80
79,30,31,23,29,13,10,86,8,23,70
0,14,9,17,28,7,23,96,50,49,53
40,17,36,30,19,9,29,52,39,41,100
36,21,48,37,23,11,53,35,13,40,58
83,28,2,20,2,33,12,46,1,27,15
67,25,29,34,3,22,52,19,4,4,7
48,47,36,36,38,0,77,73,45,37,90
26,5,23,1,37,15,11,59,44,44,14
66,28,31,46,43,0,74,0,44,23,32
18,11,0,14,31,0,67,13,15,28,64
90,20,22,18,34,39,48,98,4,45,40
37,18,9,46,18,15,44,48,47,10,27
18,26,36,5,40,19,56,21,46,42,11
63,2,24,49,10,44,72,51,50,33,34
17,16,40,37,19,28,4,41,27,5,77
96,22,0,37,33,6,65,89,25,47,6
20,19,12,13,22,11,86,71,6,14,7
65,35,2,49,25,23,60,83,11,47,64
9,33,14,3,14,49,15,15,22,21,8
3,6,46,39,18,32,97,98,35,47,23
85,48,34,10,1,9,95,91,32,38,36
21,50,27,44,42,33,91,21,27,9,57
62,39,2,44,2,17,46,76,17,21,2
32,37,43,7,0,25,57,47,27,24,15
37,39,12,48,27,49,10,73,3,37,77
76,5,20,2,39,48,55,76,43,43,14
39,4,48,43,38,2,71,17,16,26,53
38,12,44,30,42,27,44,15,41,26,71
66,37,23,39,16,1,11,69,22,40,87
79,11,42,19,33,37,87,32,22,12,93
16,19,50,22,47,15,13,9,12,31,36
9,6,24,11,16,4,55,79,46,31,3
99,19,29,2,50,13,62,78,0,35,44
19,27,26,13,14,14,3,100,50,27,73
41,37,32,26,10,31,73,31,33,36,59
76,14,27,23,0,15,9,29,6,46,30
56,10,16,39,22,30,12,2,50,20,95
11,4,18,18,16,49,10,91,48,14,7
61,23,49,30,36,45,96,57,21,42,0
3,25,15,25,36,44,82,46,8,35,76
46,36,45,29,13,37,0,62,28,27,4
40,10,28,2,9,38,5,79,15,27,3
37,5,27,25,29,30,93,88,17,35,52
47,18,23,20,3,15,33,34,10,9,74
84,23,12,37,9,7,76,94,21,6,45
50,23,36,41,32,36,31,54,42,35,69
12,44,44,14,32,50,26,17,45,27,28
17,2,32,7,37,13,86,5,18,27,44
18,11,33,7,36,4,92,5,11,28,21
38,17,5,48,5,9,95,8,4,34,62
63,11,0,14,16,5,18,100,38,49,40
38,19,25,14,30,28,24,3,16,13,24
49,47,32,45,33,43,24,62,39,23,86
80,14,16,11,10,41,42,86,14,22,98
8,0,35,47,5,48,28,60,24,40,29
11,32,26,39,4,16,4,52,28,25,99
1,3,35,11,14,41,3,72,13,17,80
24,29,42,33,47,1,42,78,29,28,88
28,4,0,12,23,50,25,32,17,18,84
62,8,20,50,19,11,9,26,29,33,66
89,1,27,39,38,20,92,27,22,40,99
71,31,42,20,49,14,53,85,33,21,62
82,49,41,18,41,45,44,2,50,27,18
95,35,35,4,3,0,91,7,2,7,24
78,30,37,7,3,43,60,39,0,35,62
97,4,5,2,49,2,34,75,35,3,16
42,28,5,39,8,28,46,99,47,4,92
35,27,0,0,49,40,61,52,21,34,55
8,35,11,2,20,31,60,92,45,42,14
47,46,3,13,34,50,86,65,15,16,71
72,40,39,19,19,33,39,15,25,13,76
42,5,23,33,39,3,9,0,6,15,41
95,49,48,17,26,34,90,30,47,34,9
61,41,45,19,38,43,88,74,46,29,35
65,49,1,34,8,41,93,51,19,18,87
75,28,6,21,12,6,34,66,26,15,66
37,10,4,17,18,32,82,4,41,8,7
8,45,45,37,35,23,98,50,4,7,29
43,44,37,22,7,10,74,64,7,5,7
32,46,5,20,43,11,89,7,16,9,43
75,46,28,30,40,22,56,96,29,35,94
21,34,26,29,22,33,65,82,48,29,66
69,18,24,3,13,16,28,71,33,4,76
71,34,46,8,15,13,29,33,11,16,6
19,39,22,14,2,47,82,77,39,20,86
5,50,42,26,0,4,93,61,47,37,6
25,46,6,27,28,13,44,31,41,50,0
68,8,44,30,21,23,8,74,1,25,16
95,35,24,47,24,15,48,100,11,14,77
38,20,24,20,35,4,0,42,42,16,14
36,13,24,29,7,46,85,54,49,30,10
34,7,19,45,7,26,2,92,38,37,33
73,7,41,48,17,6,76,80,13,22,72
95,50,2,16,23,33,28,99,22,9,96
75,37,50,19,46,23,87,0,47,14,49
27,3,18,23,23,16,45,46,14,34,80
13,40,33,25,40,5,55,62,28,42,80
34,16,26,31,1,44,17,40,12,16,7
35,27,30,16,18,26,55,88,35,16,65
4,47,5,2,22,39,95,23,20,1,59
62,3,18,22,29,17,89,85,0,49,28
6,11,48,46,8,13,2,28,5,5,79
89,22,25,3,1,26,31,17,7,47,83
65,4,27,42,31,49,100,75,0,41,83
78,38,3,24,2,36,4,12,47,33,99
78,23,31,29,28,47,20,10,2,0,37
64,16,13,33,49,27,80,45,11,30,68
7,26,23,34,38,21,2,38,10,17,100
67,18,18,18,45,45,27,35,31,37,32
33,29,50,7,33,47,43,51,14,21,6
19,37,31,19,50,25,100,43,33,6,55
81,34,41,36,18,20,29,64,31,32,48
52,8,25,49,28,8,100,91,19,2,89
36,45,6,19,14,43,89,76,39,45,12
46,25,46,11,4,6,60,38,21,1,3
73,27,48,25,17,35,98,19,37,19,70
84,23,36,41,37,34,98,34,36,35,64
22,4,2,37,5,12,7,91,32,34,22
84,28,34,27,9,28,82,81,3,12,3
83,28,39,31,46,28,62,72,45,18,72
68,41,0,6,49,41,100,73,27,49,14
94,27,20,45,28,6,26,37,29,28,29
37,18,0,7,7,2,85,49,18,16,72
35,11,4,0,50,18,29,5,6,20,19
92,28,27,7,10,7,16,83,30,40,78
67,2,20,15,25,25,30,34,23,46,51
74,48,48,13,15,17,20,36,16,7,66
24,33,45,11,44,16,18,59,44,17,78
68,9,27,30,15,18,10,5,33,8,30
65,24,2,20,6,39,49,7,6,27,81
49,3,42,2,50,12,4,98,9,21,61
100,16,14,29,37,38,48,68,46,18,15
28,15,31,40,43,14,18,70,23,36,54
1,25,7,38,11,47,42,95,20,42,48
100,12,20,49,45,7,50,49,13,11,25
28,16,50,15,12,9,61,37,35,34,56
59,5,32,43,33,29,88,34,31,35,94
68,31,40,13,0,43,2,12,14,17,7
5,48,8,38,11,9,46,94,11,32,64
100,29,17,4,9,44,17,79,20,18,56
22,11,6,36,46,26,87,19,47,11,99
48,20,28,36,47,26,89,84,18,42,11
8,29,26,46,16,33,92,67,16,17,80
91,15,0,12,42,48,69,87,19,41,78
52,22,8,27,35,15,34,5,40,32,33
79,6,14,10,50,40,46,75,32,4,28
78,23,11,15,34,48,1,97,7,44,32
2,43,28,33,13,29,72,98,34,48,7
11,40,47,49,41,4,29,28,4,31,53
99,30,50,28,11,4,63,57,48,26,98
55,20,20,14,32,13,47,58,29,22,82
47,28,6,5,5,7,3,49,47,14,83
92,43,22,9,24,14,0,49,50,12,70
17,16,14,22,38,43,22,33,24,26,56
10,40,34,33,42,26,0,8,13,17,21
3,30,9,28,38,43,71,29,5,14,25
20,4,18,45,36,0,27,2,18,19,92
48,3,48,13,3,45,41,39,25,2,4
74,17,38,6,34,31,86,18,15,37,32
59,26,22,10,8,1,65,87,10,24,12
0,40,50,5,24,20,62,58,43,35,37
24,11,14,3,23,22,54,66,45,18,12
41,2,12,28,19,38,89,71,18,45,83
27,12,46,37,41,30,21,68,18,6,23
72,2,43,31,17,5,72,80,33,34,25
49,10,43,28,45,39,91,39,36,19,27
31,37,8,30,18,16,81,73,36,4,0
65,3,11,31,19,12,52,18,17,31,52
15,30,39,10,12,24,59,18,2,8,52
39,37,50,16,32,33,75,28,0,49,49
24,26,35,8,6,23,57,14,9,1,27
59,6,42,47,34,31,61,90,5,9,80
71,2,37,42,0,2,86,93,29,47,66
44,28,9,43,5,6,0,61,49,45,67
55,29,25,35,24,13,48,94,5,26,56
80,34,25,34,15,2,18,7,21,39,0
58,2,0,2,26,29,13,31,24,46,20
78,43,35,41,43,43,51,26,32,1,92
94,28,40,49,50,44,26,100,41,13,19
10,43,4,27,43,27,3,32,33,39,71
54,13,47,46,41,43,37,10,10,20,64
5,50,1,50,15,10,59,67,5,36,37
15,7,10,33,19,45,77,79,11,2,90
4,21,39,24,38,34,91,85,40,35,48
89,5,50,28,9,36,84,86,22,12,16
87,16,31,32,35,11,65,79,39,14,20
7,16,21,7,39,27,84,93,25,27,78
20,46,42,24,18,7,58,53,35,40,10
95,16,3,0,9,14,67,48,21,9,21
46,31,2,47,12,16,0,76,30,42,20
84,44,35,22,9,23,27,47,20,25,84
51,27,22,47,15,24,53,58,33,12,82
78,38,45,36,13,17,85,99,30,47,28
46,46,33,3,24,2,46,78,26,1,41
61,31,41,33,5,17,72,27,15,46,97
94,50,40,46,32,44,78,10,33,46,66
95,12,42,20,39,34,52,7,42,33,0
47,19,17,17,49,41,5,72,21,26,55
26,14,26,9,35,6,13,24,4,40,9
3,41,2,13,34,10,30,14,50,17,40
18,0,40,24,15,25,80,49,7,48,49
56,25,13,20,40,25,62,76,16,45,92
47,34,44,28,50,35,96,24,48,36,71
74,49,19,6,38,24,60,38,8,5,93
49,2,10,23,13,36,0,58,23,4,66
94,8,47,19,10,22,37,18,3,49,43
46,6,45,45,10,18,83,18,1,31,75
92,5,48,9,42,29,60,89,2,3,16
93,3,23,38,33,2,55,86,24,2,86
42,32,1,17,27,16,48,69,0,36,63
85,48,30,14,49,14,55,41,46,14,47
76,24,15,45,46,42,78,99,0,0,33
94,24,30,5,36,37,24,47,3,37,12
83,9,29,48,47,47,67,12,19,17,23
42,20,25,22,11,33,82,74,19,4,14
57,1,7,10,26,15,52,59,10,33,55
55,24,25,13,4,38,12,8,33,18,98
42,16,44,43,6,41,1,32,42,15,86
21,12,40,40,30,8,18,66,33,35,5
90,21,4,46,6,50,99,69,21,44,92
35,4,9,2,22,25,39,79,12,18,77
29,24,5,32,15,15,8,32,26,2,21
83,46,23,47,9,44,42,94,9,19,70
25,13,30,17,5,14,18,3,36,20,52
41,49,11,17,11,9,38,31,5,25,39
33,47,45,14,43,43,77,69,14,47,32
17,17,47,6,13,18,71,51,38,39,85
78,4,3,11,26,46,62,87,47,27,44
15,2,46,14,17,18,11,90,35,39,8
82,26,31,26,44,26,74,33,43,15,49
44,39,42,5,19,9,99,60,29,6,91
97,18,38,13,38,46,0,5,4,42,79
90,40,11,24,21,40,100,6,34,49,28
74,21,10,12,6,50,53,31,4,32,40
6,26,44,32,38,33,56,5,7,45,59
58,17,50,15,50,13,87,81,24,19,100
35,3,13,23,34,25,64,27,49,33,71
0,20,12,4,36,24,36,69,10,32,91
35,9,27,32,13,7,35,95,20,7,52
51,3,30,21,21,30,47,0,33,44,38
73,5,4,13,4,2,25,21,44,47,98
80,35,31,21,3,28,11,99,48,22,29
40,11,33,16,30,34,54,83,3,13,6
65,30,20,12,27,10,35,2,11,29,51
85,7,32,11,1,48,100,61,26,47,69
12,39,14,10,35,7,30,58,29,0,44
11,38,10,33,2,5,25,63,47,32,26
83,13,37,43,41,14,2,42,9,19,48
66,9,16,35,41,31,80,56,18,11,55
97,30,37,26,19,17,77,71,2,4,79
54,28,17,43,17,3,24,15,31,11,62
16,29,6,42,13,25,6,33,41,47,95
48,48,31,40,22,32,76,33,12,21,25
37,0,8,45,4,39,93,0,31,21,71
24,15,33,14,11,33,68,79,49,27,72
83,26,21,33,24,44,6,100,44,40,88
27,12,50,42,47,5,10,2,17,40,21
65,8,8,49,8,31,100,11,5,26,51
100,46,20,17,49,1,88,65,26,27,27
20,3,40,44,35,18,95,50,24,36,17
43,46,39,38,14,10,1,44,2,4,80
36,12,6,45,41,46,33,47,15,46,45
47,33,26,47,49,48,20,48,50,6,54
32,38,31,44,35,12,44,79,0,43,57
18,27,26,20,29,48,14,15,48,44,44
90,40,5,25,9,31,18,3,17,28,51
82,23,37,42,22,40,7,60,32,25,15
68,25,18,22,22,26,94,46,27,46,90
80,31,50,7,35,10,19,53,36,3,68
46,38,44,15,46,16,59,43,26,15,21
75,44,10,32,0,19,66,17,14,1,42
80,37,29,25,44,41,22,30,11,13,53
92,9,11,19,41,29,29,53,48,35,39
31,41,6,9,1,24,39,68,13,30,14
55,44,12,4,27,32,16,86,26,31,8
5,8,32,28,50,12,86,59,0,10,40
38,11,35,27,46,41,3,9,18,14,22
42,19,22,4,49,6,100,68,18,40,25
75,1,9,36,1,35,71,68,46,40,95
17,22,7,42,24,41,3,61,8,27,93
9,20,2,6,42,38,92,86,37,45,18
57,4,35,4,10,42,27,22,37,40,96
78,43,33,24,28,21,10,95,43,42,13
93,24,9,37,46,15,44,29,35,13,53
69,28,9,29,28,16,45,13,18,28,85
78,17,28,32,42,36,66,60,16,44,56
53,9,42,48,48,7,77,27,33,4,68
87,3,9,5,11,12,59,42,2,14,28
7,39,48,26,29,41,48,64,18,44,78
50,20,45,34,25,38,14,87,49,9,78
37,47,46,41,34,6,62,93,27,9,92
99,13,33,8,13,33,48,82,37,40,53
13,30,40,40,23,2,72,94,13,26,26
22,35,28,8,21,8,35,62,34,29,34
74,40,35,3,42,23,57,44,30,7,34
54,32,1,27,1,34,11,54,24,23,69
52,29,17,27,26,34,62,74,45,33,93
77,17,15,21,41,19,20,62,0,28,6
27,14,46,43,7,1,91,61,11,12,66
38,15,0,37,50,35,20,28,21,5,87
18,47,33,50,40,10,69,85,27,44,87
70,38,31,50,13,36,56,8,33,11,48
100,30,26,33,15,47,91,6,2,29,92
65,16,50,12,0,5,93,79,42,24,5
43,8,47,20,6,6,5,8,44,11,24
49,29,21,25,14,39,76,13,39,6,73
0,45,20,18,30,5,97,19,31,37,86
59,40,50,44,24,3,15,86,25,0,52
79,23,25,4,36,27,8,83,20,3,46
53,14,3,39,38,2,61,70,34,0,79
4,36,15,0,34,15,19,46,10,18,96
16,5,36,7,30,38,94,46,15,47,87
72,2,1,37,40,43,83,63,11,29,68
93,38,11,42,19,5,63,11,13,20,53
20,9,3,46,21,4,60,97,34,23,83
25,25,20,1,36,16,34,95,11,21,55
30,44,27,9,27,38,46,61,16,20,30
55,23,48,19,6,1,61,80,43,11,87
36,0,0,25,24,23,56,12,50,37,18
4,15,18,38,6,20,39,90,49,0,91
37,4,14,21,1,44,88,38,35,46,94
2,24,36,31,20,28,58,1,7,23,30
55,27,25,19,12,20,29,33,3,43,11
62,7,50,6,13,23,1,71,20,26,84
40,2,46,12,41,23,17,46,29,11,2
53,2,49,9,11,19,43,15,46,32,70
63,20,30,17,30,7,8,37,43,47,70
17,39,14,28,1,50,84,74,25,31,93
79,12,21,1,35,45,100,73,15,11,47
50,19,34,7,31,10,41,13,43,19,65
84,35,10,36,40,6,26,10,1,37,72
81,34,23,30,47,28,28,13,9,27,60
43,37,23,32,2,10,3,58,27,40,90
35,1,46,37,33,22,100,31,41,27,52
85,13,3,18,41,41,1,96,34,9,29
89,4,27,26,36,50,41,55,23,35,78
70,45,11,32,17,29,31,100,43,38,100
8,6,9,47,30,38,39,76,31,22,31
95,27,28,28,41,2,37,79,15,10,60
53,30,17,10,23,7,64,76,22,32,56
94,16,4,20,3,26,55,70,33,47,65
40,34,6,37,26,41,71,98,26,10,46
87,47,44,1,34,32,55,5,22,36,41
2,16,10,31,36,13,5,90,1,43,42
97,46,48,32,6,44,5,71,30,18,68
95,8,39,48,13,12,76,48,44,22,33
23,41,32,11,8,29,74,47,47,47,47
14,34,8,25,19,44,84,45,18,9,21
34,8,16,18,34,29,76,80,20,30,25
67,28,50,43,26,38,13,36,16,43,19
78,42,24,39,28,38,35,3,42,24,60
24,18,12,49,5,6,22,89,10,14,9
45,44,14,36,8,47,75,59,11,10,19
68,9,49,35,20,10,21,95,6,14,23
1,18,42,27,12,32,98,26,27,2,84
48,39,43,42,20,9,35,44,42,28,17
95,41,1,46,1,25,80,37,21,16,100
30,30,27,36,16,24,86,50,29,37,72
38,18,26,33,9,13,81,58,7,19,2
88,28,21,43,35,38,12,62,45,27,3
15,27,8,14,10,0,39,55,43,34,46
23,30,28,36,13,19,79,43,30,2,71
31,8,37,50,11,38,57,50,29,27,7
84,45,8,49,14,6,80,49,10,2,37
47,22,5,14,39,33,25,9,9,19,50
11,30,1,23,14,49,98,14,33,3,99
21,46,27,6,20,43,28,33,47,1,78
80,7,14,50,3,4,78,14,32,9,57
11,25,7,3,23,38,3,77,16,27,39
3,7,11,40,25,23,77,16,33,40,72
66,16,6,39,24,18,18,17,32,16,27
65,38,46,26,0,8,28,32,30,21,37
7,22,8,22,36,36,18,93,28,49,26
55,50,30,30,20,47,22,81,35,30,0
75,28,9,40,13,42,82,92,35,43,36
54,7,38,21,29,10,99,86,44,20,78
71,44,18,7,32,24,53,36,50,44,40
33,4,3,18,9,6,47,28,16,30,77
22,42,20,32,14,6,4,51,39,39,44
23,22,5,9,28,28,87,66,30,34,76
52,15,12,34,42,48,53,91,17,39,90
16,49,5,2,27,14,84,98,48,23,62
30,34,48,44,3,28,29,83,38,41,83
84,26,23,44,13,46,9,3,44,26,75
82,9,4,35,3,35,12,3,22,12,45
47,27,6,47,46,1,81,2,22,40,92
8,45,12,45,15,7,86,71,42,11,40
42,46,29,43,9,18,21,91,34,0,97
5,0,22,11,4,18,17,44,38,13,88
41,32,34,25,40,13,77,65,34,6,51
55,38,50,47,28,39,44,14,11,13,78
68,9,44,26,31,38,24,93,14,23,83
6,17,32,29,35,29,58,79,41,34,65
12,24,45,31,3,28,85,46,9,2,12
66,1,0,22,46,22,77,8,44,13,11
75,18,6,48,36,29,49,53,28,16,50
81,41,9,23,21,42,88,84,10,49,27
42,9,28,7,4,47,51,86,15,9,41
60,13,10,8,20,41,15,0,39,1,21
89,13,46,13,6,36,16,11,4,5,97
64,9,7,11,24,4,19,1,10,22,60
36,9,20,37,36,37,17,4,47,36,32
25,12,28,38,42,5,97,60,32,2,2
39,45,10,22,32,28,30,39,5,11,73
35,27,16,48,47,5,25,0,32,3,42
7,10,9,21,14,23,72,91,5,35,25
43,15,21,36,26,5,56,66,4,21,62
35,14,40,39,19,26,72,57,49,22,40
28,25,39,25,28,39,59,46,43,42,26
70,28,35,14,36,4,5,8,37,15,98
40,21,18,16,47,47,74,74,45,1,62
18,23,14,38,40,45,72,82,11,24,55
20,7,45,45,46,35,87,41,39,28,26
86,36,29,9,23,30,79,23,11,24,87
24,1,42,8,44,10,38,51,8,7,89
8,32,13,40,9,48,65,52,40,41,33
96,28,29,22,38,26,8,72,19,14,32
17,48,15,2,30,29,52,72,41,30,33
55,9,6,25,18,24,50,32,38,26,42
27,32,32,34,24,1,21,75,22,36,3
2,42,27,36,41,2,66,25,34,18,69
4,41,38,43,32,5,35,41,39,28,79
98,3,38,2,41,43,45,41,29,8,5
12,24,46,12,41,40,65,87,49,37,81
94,27,29,48,32,41,61,99,25,45,93
3,12,17,24,4,9,84,98,12,3,38
53,31,30,29,8,27,87,88,35,6,97
76,36,50,47,9,44,68,0,40,49,12
20,40,47,36,39,45,57,8,31,14,30
47,49,39,39,46,35,23,83,20,2,96
25,5,49,32,10,22,10,42,8,4,82
100,10,32,1,22,20,32,61,12,23,85
76,18,7,17,13,27,47,52,11,20,41
73,2,0,36,9,42,21,45,31,40,98
27,36,33,24,14,48,36,8,32,6,54
45,39,42,49,38,31,81,32,40,20,72
34,15,0,24,7,13,13,32,11,39,69
55,1,14,6,3,7,100,94,23,5,49
97,6,22,43,25,42,34,96,45,48,9
30,49,20,49,43,33,2,88,12,44,56
85,22,9,40,30,11,82,61,30,41,60
97,16,12,38,6,4,82,24,26,39,19
52,46,2,25,45,7,76,78,25,27,67
26,39,9,29,3,18,29,20,2,50,9
69,26,44,25,3,28,7,30,38,11,4
14,20,5,25,42,24,41,79,6,33,77
84,1,14,12,39,26,62,50,14,3,62
31,5,24,19,11,17,87,33,28,8,89
99,25,27,23,15,39,67,95,11,16,53
47,18,33,13,1,43,29,33,18,31,6
4,11,37,18,29,18,68,12,47,35,18
39,3,34,31,29,5,94,58,46,15,22
19,5,30,0,43,22,50,89,10,19,70
19,35,18,15,37,0,14,0,50,15,47
76,12,34,18,47,44,11,69,2,44,0
29,29,47,15,12,38,33,20,7,4,12
57,47,27,4,5,18,74,70,48,34,63
24,14,41,9,6,31,23,82,14,29,85
99,15,7,43,27,24,51,6,41,41,70
21,47,37,40,39,36,82,61,7,2,41
30,25,39,20,50,5,15,18,1,39,16
58,37,27,20,26,37,44,27,22,0,52
63,17,0,50,21,32,12,36,32,17,43
15,3,38,5,22,23,49,29,30,16,16
27,45,30,35,23,41,27,66,10,21,97
90,14,45,50,26,23,47,48,29,34,58
26,46,24,24,15,44,59,79,26,1,65
11,43,10,32,10,1,21,37,17,26,51
49,31,8,18,3,27,77,4,28,5,50
37,21,28,41,16,32,3,75,9,33,37
15,33,17,27,42,31,77,84,12,28,42
25,42,48,29,49,42,26,25,44,36,18
27,4,35,49,39,25,55,76,21,49,26
82,19,17,19,24,17,66,16,0,12,13
29,3,27,24,41,10,79,15,27,43,56
9,27,22,48,42,0,26,34,32,9,76
15,22,21,35,12,30,28,64,8,19,32
65,20,43,32,39,14,45,97,11,40,44
8,8,1,36,6,40,68,36,5,46,94
99,36,15,21,11,35,68,50,35,21,39
62,20,13,6,3,0,45,84,10,43,28
15,27,37,49,18,31,11,39,23,30,19
2,9,33,1,20,14,69,1,32,3,61
40,19,45,37,49,32,35,41,28,20,91
5,50,48,37,18,43,79,60,3,15,10
64,10,43,45,32,16,87,24,27,8,57
11,41,47,19,2,22,66,25,37,38,62
3,38,7,45,11,26,35,23,23,1,28
76,8,47,48,23,32,87,68,38,34,77
94,35,47,13,2,14,44,80,29,45,81
97,3,50,24,27,23,56,36,27,7,85
34,25,39,12,50,20,78,44,2,22,85
64,39,36,22,16,9,13,52,26,0,60
69,20,41,22,34,37,76,62,41,9,93
20,25,36,38,48,28,55,25,38,0,69
1,17,26,10,9,38,53,19,40,27,63
72,50,1,37,39,39,91,16,35,44,13
63,6,45,18,4,14,28,39,31,44,85
67,44,5,10,45,27,61,64,3,9,91
59,34,49,47,40,21,14,58,30,0,81
93,19,19,9,11,7,72,69,44,45,70
79,31,36,30,17,40,85,32,30,9,88
53,42,15,48,30,49,28,85,38,14,49
72,15,33,19,42,1,6,80,4,4,8
62,45,45,49,16,27,33,93,8,48,66
1,46,46,30,40,1,29,77,42,5,8
45,16,28,45,23,6,13,99,22,43,41
40,44,23,12,25,17,25,1,49,16,68
88,42,41,25,46,23,6,22,47,14,64
13,18,7,24,42,4,63,8,41,13,20
84,27,48,20,49,25,93,32,7,24,18
57,43,13,46,7,1,70,24,39,47,32
8,11,11,9,11,22,68,92,34,24,45
51,20,32,9,32,42,97,30,17,50,48
4,40,4,48,40,21,65,13,28,16,26
70,32,14,2,33,46,42,6,3,11,36
41,24,41,1,37,7,13,42,13,8,3
66,7,42,11,21,20,100,16,49,32,31
32,22,10,18,40,48,68,57,21,41,43
76,33,15,5,17,11,12,92,3,5,67
98,26,16,44,0,48,58,78,25,28,56
71,37,34,21,0,32,52,18,1,15,53
42,30,40,29,13,37,95,69,0,39,61
73,42,28,31,29,5,16,25,24,15,14
83,47,41,50,7,46,71,67,17,14,89
21,8,36,24,34,45,38,64,20,40,33
29,25,5,24,30,34,49,52,34,42,14
21,50,34,19,40,13,42,89,37,24,55
48,38,2,28,11,2,10,48,24,45,92
13,31,13,37,30,49,55,13,15,34,55
58,46,11,48,12,43,18,9,36,47,78
67,34,2,45,26,41,54,73,37,34,64
26,50,20,9,1,21,30,82,29,9,34
64,34,13,3,15,44,62,39,4,15,61
59,40,27,21,0,13,16,33,11,39,64
77,45,13,1,34,49,33,45,12,25,59
100,46,42,44,47,0,54,69,8,8,85
26,14,50,40,10,11,23,78,3,6,81
6,17,16,30,2,44,82,34,6,45,0
6,43,32,30,3,13,7,63,28,43,13
32,29,24,4,2,21,53,8,28,1,53
77,35,9,1,5,18,73,87,27,30,52
31,18,18,40,22,4,1,35,18,12,88
10,26,35,20,3,6,5,56,49,44,36
72,18,4,10,17,40,21,14,38,4,59
55,25,41,8,31,50,70,68,3,38,5
81,17,24,42,26,44,59,43,15,6,80
64,22,18,10,49,43,98,37,46,25,2
74,43,29,48,43,39,70,84,6,30,63
8,50,38,10,41,14,55,48,30,39,7
44,10,35,7,35,32,27,67,30,12,3
35,3,30,23,23,22,0,84,45,11,9
40,49,28,31,28,29,61,77,37,24,22
83,23,37,21,42,15,83,18,24,41,76
50,34,44,19,16,3,87,31,49,31,0
90,6,27,29,32,42,38,27,28,32,98
4,36,40,43,7,50,10,39,13,23,39
0,7,3,16,35,50,64,41,37,35,4
78,19,9,36,11,49,10,24,30,29,34
75,2,26,33,40,1,35,54,17,5,21
81,47,29,12,0,31,33,63,1,45,78
65,22,39,0,43,8,24,3,31,0,10
48,45,42,31,18,23,60,0,27,43,40
19,50,33,28,37,43,7,60,7,48,21
67,26,8,49,49,5,99,24,38,20,61
