user_id,location,isbn,rating,book_title,book_author,year_of_publication,publisher
133738,"indianapolis, indiana, usa",440234743,0,The Testament,John Grisham,1999,Dell
134264,"phoenix, arizona, usa",440234743,0,The Testament,John Grisham,1999,Dell
134797,"elk grove, california, usa",440234743,8,The Testament,John Grisham,1999,Dell
134863,"san jose, california, usa",440234743,8,The Testament,John Grisham,1999,Dell
135149,"ft. pierce, florida, usa",440234743,0,The Testament,John Grisham,1999,Dell
135831,"potomac falls, virginia, usa",440234743,0,The Testament,John Grisham,1999,Dell
136096,"arlington, virginia, usa",440234743,0,The Testament,John Grisham,1999,Dell
136396,"warren, ohio, usa",440234743,0,The Testament,John Grisham,1999,Dell
136707,"laplace, louisiana, usa",440234743,6,The Testament,John Grisham,1999,Dell
137589,"enterprise, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
140824,"wetzlar, hessen, germany",440234743,0,The Testament,John Grisham,1999,Dell
141444,"west springfield, massachusetts,",440234743,0,The Testament,John Grisham,1999,Dell
142093,"storm lake, iowa, usa",440234743,0,The Testament,John Grisham,1999,Dell
143134,"marion, arkansas, usa",440234743,10,The Testament,John Grisham,1999,Dell
143253,"dyersburg, tennessee, usa",440234743,0,The Testament,John Grisham,1999,Dell
143939,"ellensburg, washington, usa",440234743,9,The Testament,John Grisham,1999,Dell
144062,"stow, massachusetts, usa",440234743,10,The Testament,John Grisham,1999,Dell
144255,"riedstadt, hessen, germany",440234743,5,The Testament,John Grisham,1999,Dell
144478,"galveston, texas, usa",440234743,0,The Testament,John Grisham,1999,Dell
144531,"pleasanton, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
145619,"middletown, connecticut, usa",440234743,0,The Testament,John Grisham,1999,Dell
146113,"cary, north carolina, usa",440234743,0,The Testament,John Grisham,1999,Dell
146279,"camdenton, missouri, usa",440234743,8,The Testament,John Grisham,1999,Dell
146816,"minneapolis, minnesota, usa",440234743,10,The Testament,John Grisham,1999,Dell
147965,"lake wales, florida, usa",440234743,0,The Testament,John Grisham,1999,Dell
148879,"cumming, georgia, usa",440234743,0,The Testament,John Grisham,1999,Dell
149120,"hillsdale, michigan, usa",440234743,7,The Testament,John Grisham,1999,Dell
150400,"sacramento, california, usa",440234743,10,The Testament,John Grisham,1999,Dell
150896,"vancouver, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
151004,"millburn, new jersey, usa",440234743,9,The Testament,John Grisham,1999,Dell
151063,"san antonio, texas, usa",440234743,10,The Testament,John Grisham,1999,Dell
152354,"boston, massachusetts, usa",440234743,0,The Testament,John Grisham,1999,Dell
152696,"studio city, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
153513,"little rock, arkansas, usa",440234743,6,The Testament,John Grisham,1999,Dell
153718,"round lake, illinois, usa",440234743,0,The Testament,John Grisham,1999,Dell
154730,"encinitas, california, usa",440234743,7,The Testament,John Grisham,1999,Dell
155495,"hood river, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
156300,"pinon hills, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
159440,"lille, nord, france",440234743,0,The Testament,John Grisham,1999,Dell
159506,"portland, oregon, usa",440234743,8,The Testament,John Grisham,1999,Dell
160735,"blaine, minnesota, usa",440234743,7,The Testament,John Grisham,1999,Dell
160819,"miami, florida, usa",440234743,0,The Testament,John Grisham,1999,Dell
161870,"steubenville, ohio, usa",440234743,5,The Testament,John Grisham,1999,Dell
163194,"west linn, ,",440234743,7,The Testament,John Grisham,1999,Dell
163693,"decatur, alabama, usa",440234743,6,The Testament,John Grisham,1999,Dell
164323,"delta, british columbia, canada",440234743,0,The Testament,John Grisham,1999,Dell
165618,"pforzheim, baden-wuerttemberg, germany",440234743,7,The Testament,John Grisham,1999,Dell
165842,"doylestown, pennsylvania, usa",440234743,7,The Testament,John Grisham,1999,Dell
165884,"louisville, kentucky, usa",440234743,7,The Testament,John Grisham,1999,Dell
166391,"hanover, pennsylvania, usa",440234743,10,The Testament,John Grisham,1999,Dell
167038,"kissimmee, florida, usa",440234743,9,The Testament,John Grisham,1999,Dell
167800,"olive branch, mississippi, usa",440234743,0,The Testament,John Grisham,1999,Dell
168132,"middletown, maryland, usa",440234743,0,The Testament,John Grisham,1999,Dell
169403,"marietta, georgia, usa",440234743,0,The Testament,John Grisham,1999,Dell
170518,"gaithersburg, maryland, usa",440234743,0,The Testament,John Grisham,1999,Dell
170580,"carlsbad, california, usa",440234743,8,The Testament,John Grisham,1999,Dell
171078,"langley, british columbia, canada",440234743,0,The Testament,John Grisham,1999,Dell
172539,"lakewood, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
172742,"astoria, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
173415,"chicago, illinois, usa",440234743,0,The Testament,John Grisham,1999,Dell
173684,"chula vista, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
174642,"zelienople, pennsylvania, usa",440234743,0,The Testament,John Grisham,1999,Dell
175117,"royersford, pennsylvania, usa",440234743,0,The Testament,John Grisham,1999,Dell
176477,"university heights, ohio, usa",440234743,0,The Testament,John Grisham,1999,Dell
176709,"galax, virginia, usa",440234743,0,The Testament,John Grisham,1999,Dell
176790,"irvine, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
176894,"salt lake city, utah, usa",440234743,0,The Testament,John Grisham,1999,Dell
178130,"auburn, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
179068,"omaha, nebraska, usa",440234743,0,The Testament,John Grisham,1999,Dell
181519,"oakville, connecticut, usa",440234743,0,The Testament,John Grisham,1999,Dell
182459,"fort wayne, indiana, usa",440234743,0,The Testament,John Grisham,1999,Dell
182746,"jacksonville, florida, usa",440234743,5,The Testament,John Grisham,1999,Dell
185384,"st. charles, missouri, usa",440234743,0,The Testament,John Grisham,1999,Dell
185722,"long beach, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
186570,"rantoul, illinois, usa",440234743,0,The Testament,John Grisham,1999,Dell
187266,"gordon, nebraska, usa",440234743,0,The Testament,John Grisham,1999,Dell
187533,"san jose, san jose, costa rica",440234743,7,The Testament,John Grisham,1999,Dell
187944,"hopatcong, new jersey, usa",440234743,6,The Testament,John Grisham,1999,Dell
189655,"pittsburgh, pennsylvania, usa",440234743,9,The Testament,John Grisham,1999,Dell
190741,"corpus christi, texas, usa",440234743,0,The Testament,John Grisham,1999,Dell
192353,"las vegas, nevada, usa",440234743,0,The Testament,John Grisham,1999,Dell
192399,"grand rapids, michigan, usa",440234743,6,The Testament,John Grisham,1999,Dell
192621,"olympia, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
193529,"florissant, missouri, usa",440234743,7,The Testament,John Grisham,1999,Dell
193898,"paradise, pennsylvania, usa",440234743,9,The Testament,John Grisham,1999,Dell
195347,"riverside, california, usa",440234743,7,The Testament,John Grisham,1999,Dell
195469,"congers, new york, usa",440234743,0,The Testament,John Grisham,1999,Dell
195694,"tucson, arizona, usa",440234743,0,The Testament,John Grisham,1999,Dell
197364,"cumming, georgia, usa",440234743,0,The Testament,John Grisham,1999,Dell
197659,"indiana, pennsylvania, usa",440234743,0,The Testament,John Grisham,1999,Dell
198046,"milwaukee, wisconsin, usa",440234743,8,The Testament,John Grisham,1999,Dell
198412,"waretown, new jersey, usa",440234743,0,The Testament,John Grisham,1999,Dell
198483,"silver spring, maryland, usa",440234743,10,The Testament,John Grisham,1999,Dell
198711,"little canada, minnesota, usa",440234743,0,The Testament,John Grisham,1999,Dell
199092,"rotterdam, zuid-holland, netherlands",440234743,3,The Testament,John Grisham,1999,Dell
199640,"bellingham, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
200234,"r.r.#1 battersea, ontario, canada",440234743,0,The Testament,John Grisham,1999,Dell
200402,"campbell, california, usa",440234743,8,The Testament,John Grisham,1999,Dell
200674,"pittsburg, missouri, usa",440234743,0,The Testament,John Grisham,1999,Dell
201548,"rheinfelden, baden-wuerttemberg, germany",440234743,0,The Testament,John Grisham,1999,Dell
202619,"encino, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
203649,"mount vernon, kentucky, usa",440234743,0,The Testament,John Grisham,1999,Dell
203968,"cumberland, maryland, usa",440234743,0,The Testament,John Grisham,1999,Dell
204504,"woodside, new york, usa",440234743,6,The Testament,John Grisham,1999,Dell
205963,"santa clara, california, usa",440234743,9,The Testament,John Grisham,1999,Dell
206423,"columbia, maryland, usa",440234743,4,The Testament,John Grisham,1999,Dell
207259,"florence, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
207291,"brisbane, queensland, australia",440234743,0,The Testament,John Grisham,1999,Dell
207782,"midland, texas, usa",440234743,0,The Testament,John Grisham,1999,Dell
207825,"fairbanks, alaska, usa",440234743,7,The Testament,John Grisham,1999,Dell
208147,"federal way, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
208607,"springfield, nebraska, usa",440234743,0,The Testament,John Grisham,1999,Dell
210276,"north fort myers, ,",440234743,0,The Testament,John Grisham,1999,Dell
210717,"wantagh, new york, usa",440234743,5,The Testament,John Grisham,1999,Dell
210838,"springfield, illinois, usa",440234743,0,The Testament,John Grisham,1999,Dell
211321,"cincinnati, ohio, usa",440234743,8,The Testament,John Grisham,1999,Dell
212806,"columbia, south carolina, usa",440234743,0,The Testament,John Grisham,1999,Dell
213220,"york, pennsylvania, usa",440234743,0,The Testament,John Grisham,1999,Dell
213733,"boulder, colorado, usa",440234743,0,The Testament,John Grisham,1999,Dell
213760,"omaha, nebraska, usa",440234743,0,The Testament,John Grisham,1999,Dell
214786,"boone county, kentucky, usa",440234743,9,The Testament,John Grisham,1999,Dell
215256,"sun valley, california, usa",440234743,5,The Testament,John Grisham,1999,Dell
215949,"brown city, michigan, usa",440234743,0,The Testament,John Grisham,1999,Dell
216670,"pensacola, florida, usa",440234743,8,The Testament,John Grisham,1999,Dell
216683,"san jose, california, usa",440234743,9,The Testament,John Grisham,1999,Dell
217375,"st. petersburg, florida, usa",440234743,0,The Testament,John Grisham,1999,Dell
217516,"loudoun county, virginia, usa",440234743,8,The Testament,John Grisham,1999,Dell
217986,"ypsilanti, michigan, usa",440234743,0,The Testament,John Grisham,1999,Dell
218121,"brighton, colorado, usa",440234743,8,The Testament,John Grisham,1999,Dell
221445,"portland, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
222217,"hamburg, hamburg, germany",440234743,4,The Testament,John Grisham,1999,Dell
223331,"fort lauderdale, florida, usa",440234743,7,The Testament,John Grisham,1999,Dell
224435,"warren, michigan, usa",440234743,0,The Testament,John Grisham,1999,Dell
224764,"rockaway, new jersey, usa",440234743,0,The Testament,John Grisham,1999,Dell
225717,"warsaw, mazowiecka, poland",440234743,0,The Testament,John Grisham,1999,Dell
225810,"el cajon, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
225826,"dallas, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
225989,"palmdale, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
226638,"reno, nevada, usa",440234743,0,The Testament,John Grisham,1999,Dell
227392,"waltham, massachusetts, usa",440234743,7,The Testament,John Grisham,1999,Dell
228187,"st. clair, missouri, usa",440234743,0,The Testament,John Grisham,1999,Dell
229011,"mclean, virginia, usa",440234743,7,The Testament,John Grisham,1999,Dell
229609,"vancouver, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
230522,"colorado springs, colorado, usa",440234743,0,The Testament,John Grisham,1999,Dell
231237,"waianae, hawaii, us",440234743,0,The Testament,John Grisham,1999,Dell
231865,"portland, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
232131,"oakland, california, usa",440234743,7,The Testament,John Grisham,1999,Dell
232271,"iowa city, iowa, usa",440234743,0,The Testament,John Grisham,1999,Dell
232945,"newport, rhode island, usa",440234743,9,The Testament,John Grisham,1999,Dell
233731,"kingston, ontario, canada",440234743,7,The Testament,John Grisham,1999,Dell
234623,"scarborough, maine, usa",440234743,0,The Testament,John Grisham,1999,Dell
235059,"aurora, illinois, usa",440234743,0,The Testament,John Grisham,1999,Dell
235842,"griswold, iowa, usa",440234743,0,The Testament,John Grisham,1999,Dell
235935,"bridgeton, new jersey, usa",440234743,0,The Testament,John Grisham,1999,Dell
236172,"chesapeake, virginia, usa",440234743,10,The Testament,John Grisham,1999,Dell
240024,"amarillo, texas, usa",440234743,0,The Testament,John Grisham,1999,Dell
240144,"muskego, wisconsin, usa",440234743,0,The Testament,John Grisham,1999,Dell
240567,"hawthorne, new jersey, usa",440234743,5,The Testament,John Grisham,1999,Dell
240951,"austin, minnesota, usa",440234743,10,The Testament,John Grisham,1999,Dell
241306,"colfax, north carolina, usa",440234743,0,The Testament,John Grisham,1999,Dell
241548,"saratoga, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
241666,"san francisco, california, usa",440234743,8,The Testament,John Grisham,1999,Dell
241980,"ashburn, virginia, usa",440234743,9,The Testament,John Grisham,1999,Dell
242843,"scottsdale, arizona, usa",440234743,0,The Testament,John Grisham,1999,Dell
242891,"rockwall, texas, usa",440234743,0,The Testament,John Grisham,1999,Dell
243930,"montreuil, seine saint-denis, france",440234743,9,The Testament,John Grisham,1999,Dell
244349,"los banos, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
244627,"shelbyville, tennessee, usa",440234743,10,The Testament,John Grisham,1999,Dell
244761,"santa rosa, california, usa",440234743,6,The Testament,John Grisham,1999,Dell
245616,"sacramento, california, usa",440234743,10,The Testament,John Grisham,1999,Dell
245827,"albuquerque, ,",440234743,0,The Testament,John Grisham,1999,Dell
245963,"saint louis, missouri, usa",440234743,0,The Testament,John Grisham,1999,Dell
246333,"memphis, tennessee, usa",440234743,0,The Testament,John Grisham,1999,Dell
246550,"fort irwin, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
246655,"mooresville, north carolina, usa",440234743,0,The Testament,John Grisham,1999,Dell
249954,"pueblo, colorado, usa",440234743,0,The Testament,John Grisham,1999,Dell
250101,"phoenix, arizona, usa",440234743,9,The Testament,John Grisham,1999,Dell
250184,"renton, washington, usa",440234743,0,The Testament,John Grisham,1999,Dell
251122,"hartley, iowa, usa",440234743,9,The Testament,John Grisham,1999,Dell
251377,"sacramento, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
251613,"sonoma, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
251851,"woodbury, ,",440234743,0,The Testament,John Grisham,1999,Dell
252777,"anaheim, california, usa",440234743,0,The Testament,John Grisham,1999,Dell
253106,"westchester county, new york, usa",440234743,0,The Testament,John Grisham,1999,Dell
254971,"boise, idaho, usa",440234743,0,The Testament,John Grisham,1999,Dell
255719,"columbus, ohio, usa",440234743,0,The Testament,John Grisham,1999,Dell
256407,"florissant, missouri, usa",440234743,0,The Testament,John Grisham,1999,Dell
256925,"louisville, kentucky, usa",440234743,8,The Testament,John Grisham,1999,Dell
258534,"mcqueeney, texas, usa",440234743,8,The Testament,John Grisham,1999,Dell
258884,"belvidere, illinois, usa",440234743,5,The Testament,John Grisham,1999,Dell
259078,"fairbanks, alaska, usa",440234743,8,The Testament,John Grisham,1999,Dell
259223,"twin falls, idaho, idaho, usa",440234743,8,The Testament,John Grisham,1999,Dell
259543,"south san francisco, california, usa",440234743,6,The Testament,John Grisham,1999,Dell
259778,"hillsboro, oregon, usa",440234743,0,The Testament,John Grisham,1999,Dell
