MAL_ID,Name,Score,,,,,,
591,Amaenaide yo!!,6.5,,,,,,
592,PopoloCrois,6.93,,,,,,
593,Mugen no Ryvius,7.48,,,,,,
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,6.76,,,,,,
595,X OVA,6.84,,,,,,
596,Chobits: Chibits,7,,,,,,
597,Neko no Ongaeshi,7.8,,,,,,
598,Jinzou Ningen Kikaider The Animation,6.99,,,,,,
599,Yuugen Kaisha,6.48,,,,,,
600,Legend of Duo,4.93,,,,,,
601,Nekojiru-sou,7.33,,,,,,
602,KO Seiki Beast Sanjuushi,6.52,,,,,,
603,Futari wa Precure,7,,,,,,
604,Mahou no Stage Fancy Lala,7.12,,,,,,
605,Tenshi ni Narumon!,6.71,,,,,,
606,Kazemakase Tsukikage Ran,7.12,,,,,,
607,Otogi Juushi Akazukin,6.95,,,,,,
608,Sakura Taisen: Katsudou Shashin,6.45,,,,,,
609,Saishuu Heiki Kanojo: Another Love Song,7.1,,,,,,
610,Popotan,6.29,,,,,,
611,Platonic Chain,5.67,,,,,,
612,PetoPeto-san,6.53,,,,,,
613,Onmyou Taisenki,7.17,,,,,,
614,Okusama wa Mahou Shoujo,6.34,,,,,,
615,Nurse Witch Komugi-chan Magikarte,6.62,,,,,,
616,Nurse Angel Ririka SOS,6.72,,,,,,
617,Juubee Ninpuuchou,7.61,,,,,,
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.7,,,,,,
619,Ninja Ryuukenden,5.65,,,,,,
620,Takahashi Rumiko Gekijou Ningyo no Mori,7.06,,,,,,
621,Night Walker: Mayonaka no Tantei,6.94,,,,,,
622,Natsu-iro no Sunadokei,6.56,,,,,,
623,Shichinin no Nana,6.72,,,,,,
624,Mouse,6.04,,,,,,
625,Moekan The Animation,5.58,,,,,,
626,Mamotte Shugogetten!,6.68,,,,,,
627,Major S1,8.27,,,,,,
629,Mahoutsukai Tai!,7.07,,,,,,
630,Mahoutsukai Tai! (TV),6.78,,,,,,
631,Mahoromatic Summer Special,7.13,,,,,,
632,Mahoromatic End Year Special,6.93,,,,,,
633,Legend of Basara,7.32,,,,,,
634,Koi Kaze,7.13,,,,,,
635,Juubee-chan: Lovely Gantai no Himitsu,6.67,,,,,,
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.87,,,,,,
637,Iketeru Futari,6.63,,,,,,
641,Ichigo 100% Special 2,6.88,,,,,,
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,6.9,,,,,,
644,Hachimitsu to Clover Specials,7.7,,,,,,
645,Hikaru no Go: Hokuto Hai e no Michi,7.98,,,,,,
646,Haunted Junction,6.65,,,,,,
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,6.28,,,,,,
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.19,,,,,,
649,Hanaukyou Maid-tai: La Verite,6.8,,,,,,
650,Gunsmith Cats,7.27,,,,,,
651,Green Green Thirteen: Erolutions,6.13,,,,,,
652,Galaxy Angel Z,7.18,,,,,,
653,Galaxy Angel 3,7.31,,,,,,
654,Galaxy Angel 3 Specials,7.18,,,,,,
655,Galaxy Angel 4,7.22,,,,,,
656,Air in Summer,7.33,,,,,,
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.94,,,,,,
659,Azumanga Daioh: Gekijou Tanpen,7.03,,,,,,
660,Denshin Mamotte Shugogetten,6.49,,,,,,
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,6.23,,,,,,
664,Fullmetal Alchemist: Reflections,7.29,,,,,,
665,JoJo no Kimyou na Bouken: Adventure,7.18,,,,,,
666,JoJo no Kimyou na Bouken,7.35,,,,,,
667,Kashimashi: Girl Meets Girl,6.67,,,,,,
668,Koi Koi 7,5.81,,,,,,
669,Kujibiki Unbalance,6.12,,,,,,
670,Lamune,6.83,,,,,,
671,Lemon Angel Project,6.59,,,,,,
673,Mai-HiME Specials,6.93,,,,,,
675,One: Kagayaku Kisetsu e,5.22,,,,,,
676,Refrain Blue,5.8,,,,,,
677,Sentimental Journey,6.36,,,,,,
678,Shadow Skill: Eigi,7.12,,,,,,
679,Shadow Skill (1996),6.59,,,,,,
681,Tenbatsu Angel Rabbie☆,5.16,,,,,,
682,Otogi Story Tenshi no Shippo,6.56,,,,,,
683,Otogi Story Tenshi no Shippo Specials,6.4,,,,,,
684,Tenshi no Shippo Chu!,6.54,,,,,,
685,To Heart: Remember My Memories,6.44,,,,,,
686,To Heart: Remember My Memories Specials,6.12,,,,,,
687,Tokyo Mew Mew,6.99,,,,,,
688,Uta∽Kata,6.72,,,,,,
689,Uta∽Kata: Shotou no Futanatsu,6.95,,,,,,
690,Kyuuketsuhime Miyu (TV),7.15,,,,,,
691,Yawara!,7.48,,,,,,
692,Dousou Kai,5.74,,,,,,
693,Burn Up Scramble,6.19,,,,,,
694,Canvas 2: Niji-iro no Sketch,6.78,,,,,,
695,Canvas: Sepia-iro no Motif,5.71,,,,,,
696,Tenchi Muyou!,7.44,,,,,,
704,Kanon Kazahana,6.75,,,,,,
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,4.75,,,,,,
706,Comic Party Revolution,6.52,,,,,,
707,Comic Party Specials,6.44,,,,,,
708,Patapata Hikousen no Bouken,7.57,,,,,,
709,Mujin Wakusei Survive,7.71,,,,,,
710,Rec,7.34,,,,,,
711,Uchuu Senkan Yamato (Movie),6.73,,,,,,
712,Zoids Genesis,7.24,,,,,,
713,Air Movie,7.26,,,,,,
714,High School! Kimengumi,7.27,,,,,,
715,Yume de Aetara,6.45,,,,,,
718,Yume de Aetara (TV),6.46,,,,,,
719,Ai no Kusabi,7.14,,,,,,
721,Princess Tutu,8.15,,,,,,
722,Baby☆Love,6.27,,,,,,
723,Candy Candy (Movie),6.7,,,,,,
724,Enzai,5.27,,,,,,
725,First Kiss Monogatari,5.08,,,,,,
727,Kingyo Chuuihou!,6.79,,,,,,
729,Hiatari Ryoukou!,7.09,,,,,,
730,Houkago no Shokuinshitsu,5.15,,,,,,
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.12,,,,,,
732,Vampire Hunter D,7.08,,,,,,
733,Kizuna,6.29,,,,,,
734,Kizuna: Koi no kara Sawagi,6.73,,,,,,
736,Keiraku no Houteishiki Level-C,5.89,,,,,,
738,MÄR,7.28,,,,,,
740,Bishoujo Senshi Sailor Moon R,7.69,,,,,,
741,Sensitive Pornograph,6.75,,,,,,
743,Umi ga Kikoeru,6.61,,,,,,
744,Trouble Chocolate,6.54,,,,,,
746,Papa to Kiss in the Dark,6.03,,,,,,
747,Haru wo Daite Ita,6.76,,,,,,
748,True Love Story,6.07,,,,,,
749,Nanami-chan,6.05,,,,,,
750,Binchou-tan,6.92,,,,,,
751,Bomberman Jetters,6.87,,,,,,
752,Osakana wa Ami no Naka,4.96,,,,,,
753,Chijoku Shinsatsushitsu,6.24,,,,,,
754,Yuki no Joou (TV),7.03,,,,,,
755,Boku no Sexual Harassment,5.69,,,,,,
756,School Days ONA,5.96,,,,,,
757,Kaze wo Mita Shounen,6.71,,,,,,
758,RahXephon: Tagen Hensoukyoku,7.04,,,,,,
759,Tokyo Godfathers,8.29,,,,,,
760,Tenjou Tenge: The Past Chapter,7.07,,,,,,
761,Naruto: Akaki Yotsuba no Clover wo Sagase,6.52,,,,,,
762,Bleach: Memories in the Rain,7.15,,,,,,
763,Zoids,7.38,,,,,,
764,Zoids Shinseiki/Zero,7.34,,,,,,
765,Chou Henshin Cosprayers Specials,5.02,,,,,,
766,Kishin Houkou Demonbane,6.05,,,,,,
767,Burn Up!,6.09,,,,,,
769,Burn Up! W,6.37,,,,,,
770,Pale Cocoon,7.37,,,,,,
771,Ginyuu Mokushiroku Meine Liebe Wieder,6.69,,,,,,
773,Tenamonya Voyagers,6.19,,,,,,
776,Nanaka 6/17,6.61,,,,,,
777,Hellsing Ultimate,8.4,,,,,,
779,Detective Conan Movie 01: The Timed Skyscraper,7.87,,,,,,
780,Detective Conan Movie 02: The Fourteenth Target,7.9,,,,,,
781,Detective Conan Movie 03: The Last Wizard of the Century,8.04,,,,,,
782,Gasaraki,6.66,,,,,,
783,Miami Guns,6.47,,,,,,
785,Otaku no Video,7.14,,,,,,
786,Pugyuru,5.73,,,,,,
788,Eiken: Eikenbu yori Ai wo Komete,4.39,,,,,,
789,Shinigami no Ballad.,6.93,,,,,,
790,Ergo Proxy,7.92,,,,,,
791,Arion,6.14,,,,,,
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,7.42,,,,,,
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,7.96,,,,,,
795,Oniisama e...,7.79,,,,,,
796,Mahoujin Guru Guru Movie,6.81,,,,,,
797,Hanaukyou Maid-tai OVA,6.69,,,,,,
798,Yomigaeru Sora: Rescue Wings,7.42,,,,,,
799,Kokoro Toshokan,6.48,,,,,,
800,NieA Under 7,6.85,,,,,,
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,8.54,,,,,,
807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,7.33,,,,,,
808,Bakuretsu Hunters OVA,6.54,,,,,,
810,Android Ana Maico 2010,6.44,,,,,,
811,I''s Pure,6.91,,,,,,
812,Chikyuu Shoujo Arjuna,6.83,,,,,,
813,Dragon Ball Z,8.16,,,,,,
814,Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,7.49,,,,,,
815,Tennis no Ouji-sama Movie 1: Futari no Samurai - The First Game,7.36,,,,,,
816,Nanako Kaitai Shinsho,5.58,,,,,,
817,Tactical Roar,6.44,,,,,,
818,Sakura Tsuushin,6.21,,,,,,
819,Boku wa Imouto ni Koi wo Suru,6.32,,,,,,
820,Ginga Eiyuu Densetsu,9.07,,,,,,
821,Initial D Battle Stage,7.57,,,,,,
822,Initial D Extra Stage,7.33,,,,,,
823,Virgin Night,6.41,,,,,,
824,Guardian Hearts,5.87,,,,,,
825,King of Fighters: Another Day,6.32,,,,,,
827,Uba,5.84,,,,,,
828,Jinshin Yuugi,5.77,,,,,,
830,Sexfriend,6.68,,,,,,
831,Chicchana Yukitsukai Sugar,7.08,,,,,,
832,Ginsoukikou Ordian,5.78,,,,,,
833,Choujuushin Gravion,6.4,,,,,,
834,Bleach: The Sealed Sword Frenzy,6.98,,,,,,
835,Sister Princess: Re Pure,6.26,,,,,,
836,Sister Princess,6.43,,,,,,
837,Kyou no 5 no 2,7.24,,,,,,
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,6.07,,,,,,
839,Samurai Spirits 2: Asura Zanmaden,6.2,,,,,,
840,Narue no Sekai,6.59,,,,,,
841,Colorful,6.05,,,,,,
842,Ushio to Tora,7.16,,,,,,
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,7.29,,,,,,
845,Kiba,7.32,,,,,,
846,School Rumble Ni Gakki,8.03,,,,,,
848,Jinki:Extend - Sorekara,6.21,,,,,,
849,Suzumiya Haruhi no Yuuutsu,7.88,,,,,,
850,Gakuen Heaven,6.55,,,,,,
851,Kyou kara Ore wa!!,8.07,,,,,,
852,Gokinjo Monogatari,7.47,,,,,,
853,Ouran Koukou Host Club,8.2,,,,,,
854,Soul Link,6.13,,,,,,
855,Strawberry Panic,7.31,,,,,,
856,Utawarerumono,7.67,,,,,,
857,Air Gear,7.53,,,,,,
858,Gunparade Orchestra,5.92,,,,,,
859,Digimon Savers,6.95,,,,,,
860,Makai Senki Disgaea,6.76,,,,,,
861,xxxHOLiC,8.01,,,,,,
863,Joshikousei: Girl's High,6.58,,,,,,
864,Mobile Suit Gundam SEED MSV Astray,6.36,,,,,,
865,Kikou Senki Dragonar,6.7,,,,,,
866,Slayers Premium,7.21,,,,,,
867,Slayers Gorgeous,7.33,,,,,,
868,Slayers Great,7.34,,,,,,
869,Slayers Return,7.33,,,,,,
870,Dragon Half,6.87,,,,,,
872,Mahou Shoujo-tai Arusu,7.09,,,,,,
873,.hack//Roots,6.91,,,,,,
874,Digimon Tamers,7.62,,,,,,
875,Mind Game,7.79,,,,,,
876,Street Fighter II V,7.07,,,,,,
877,Nana,8.46,,,,,,
878,Zegapain,7.35,,,,,,
879,Simoun,7.46,,,,,,
880,Aa! Megami-sama!: Sorezore no Tsubasa,7.58,,,,,,
881,Green Green OVA,6,,,,,,
882,Yuu☆Yuu☆Hakusho (Movie),6.82,,,,,,
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,7.21,,,,,,
884,Shin Angyo Onshi,6.88,,,,,,
885,Tenshi no Tamago,7.69,,,,,,
886,Amaenaide yo!! Katsu!!,6.71,,,,,,
887,Megami Kouhosei Special Curriculum,6.3,,,,,,
888,Megami Kouhosei,6.4,,,,,,
889,Black Lagoon,8.05,,,,,,
890,Yuusha-Ou GaoGaiGar,7.82,,,,,,
891,Dragon Ball Movie 2: Majinjou no Nemurihime,6.79,,,,,,
892,Dragon Ball Movie 3: Makafushigi Daibouken,6.88,,,,,,
893,Dragon Ball Movie 4: Saikyou e no Michi,7.15,,,,,,
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,6.7,,,,,,
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,6.65,,,,,,
896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,6.73,,,,,,
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,6.6,,,,,,
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7.05,,,,,,
899,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,6.83,,,,,,
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,6.89,,,,,,
901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",7.34,,,,,,
902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.12,,,,,,
903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,6.81,,,,,,
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,5.9,,,,,,
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.55,,,,,,
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,7.34,,,,,,
907,Princess Princess,7.02,,,,,,
908,Fullmetal Alchemist: Premium Collection,7.35,,,,,,
909,Geneshaft,6.38,,,,,,
910,Himawari!,6.34,,,,,,
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,7.1,,,,,,
912,Ninkuu,7.04,,,,,,
913,Kakutou Bijin Wulong,6.6,,,,,,
914,Ike! Ina-chuu Takkyuubu,7.56,,,,,,
915,Ginga Densetsu Weed,7.23,,,,,,
916,Tokkou,6.58,,,,,,
917,Riding Bean,7.08,,,,,,
918,Gintama,8.96,,,,,,
919,Ray The Animation,6.65,,,,,,
920,Nurse Witch Komugi-chan Magikarte Special,6.44,,,,,,
921,Nurse Witch Komugi-chan Magikarte Z,6.65,,,,,,
924,Transformers: Choujin Master Force,6.66,,,,,,
925,Transformers: The☆Headmasters,6.45,,,,,,
926,Tatakae! Chou Robot Seimeitai Transformers Victory,6.64,,,,,,
927,Transformers Superlink,6.19,,,,,,
928,Transformers Galaxy Force,6.63,,,,,,
929,Seisenshi Dunbine,7.05,,,,,,
930,Densetsu Kyojin Ideon,6.98,,,,,,
932,Ichigeki Sacchuu!! Hoihoi-san,6.06,,,,,,
933,Dai Mahou Touge,6.98,,,,,,
934,Higurashi no Naku Koro ni,7.95,,,,,,
935,Witchblade,7.27,,,,,,
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,6.88,,,,,,
937,Appleseed,6.6,,,,,,
938,Shin Getter Robo tai Neo Getter Robo,7.06,,,,,,
940,Inukami!,7.27,,,,,,
941,Renkin San-kyuu Magical? Pokaan,6.98,,,,,,
942,Nishi no Yoki Majo: Astraea Testament,6.77,,,,,,
943,Yume Tsukai,6.43,,,,,,
944,The Third: Aoi Hitomi no Shoujo,7.33,,,,,,
949,Top wo Nerae! Gunbuster,7.89,,,,,,
950,Street Fighter Alpha: Generations,6.49,,,,,,
951,Chibi Maruko-chan,7.64,,,,,,
952,Magical Nyan Nyan Taruto,6.24,,,,,,
953,Jyu Oh Sei,7.26,,,,,,
956,Daikuu Maryuu Gaiking,6.68,,,,,,
957,Saiunkoku Monogatari,7.94,,,,,,
958,HeatGuy J,7.17,,,,,,
959,Shin Chou Kyou Ryo: Condor Hero,7.36,,,,,,
960,Shin Chou Kyou Ryo: Condor Hero II,7.33,,,,,,
961,Virtua Fighter,7.1,,,,,,
962,Aria the Natural,8.2,,,,,,
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",7.25,,,,,,
964,Hit wo Nerae!,5.54,,,,,,
965,Yoshinaga-sanchi no Gargoyle,6.77,,,,,,
966,Crayon Shin-chan,7.69,,,,,,
967,Hokuto no Ken,7.99,,,,,,
968,Kakutou Bijin Wulong: Rebirth,6.9,,,,,,
969,Tsubasa Chronicle 2nd Season,7.6,,,,,,
970,Yokoyama Mitsuteru Sangokushi,7.37,,,,,,
971,Astro Boy: Tetsuwan Atom,7,,,,,,
972,Bible Black Gaiden,6.7,,,,,,
973,Glass no Kantai: La Legende du Vent de l'Univers,6.58,,,,,,
974,Dead Leaves,7.23,,,,,,
975,Yokohama Kaidashi Kikou,7.35,,,,,,
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,7.16,,,,,,
977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,4.44,,,,,,
978,Change!! Getter Robo: Sekai Saigo no Hi,7.68,,,,,,
979,Street Fighter Zero The Animation,6.55,,,,,,
980,Rikujou Bouei-tai Mao-chan,6.29,,,,,,
981,Ichigo 100% OVA,6.91,,,,,,
982,Cosplay Complex,5.84,,,,,,
983,Cosplay Complex: Extra Identification,5.76,,,,,,
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,6.8,,,,,,
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,7.72,,,,,,
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.57,,,,,,
987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,6.54,,,,,,
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,6.13,,,,,,
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,6.05,,,,,,
990,Kamisama Kazoku,7.15,,,,,,
991,Usagi-chan de Cue!!,5.66,,,,,,
992,Dual! Parallel Lun-Lun Monogatari,7.1,,,,,,
993,Dual! Parallel Runrun Monogatari Special;,6.92,,,,,,
994,Sin in the Rain,4.97,,,,,,
995,Tennis no Ouji-sama: Zenkoku Taikai-hen,7.95,,,,,,
996,Bishoujo Senshi Sailor Moon: Sailor Stars,7.92,,,,,,
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,7.68,,,,,,
998,Blue Seed,7.03,,,,,,
999,Blue Seed 2,6.45,,,,,,
1000,Uchuu Kaizoku Captain Herlock,7.71,,,,,,
1001,Tide-Line Blue: Kyoudai,6.66,,,,,,
1002,Top wo Nerae 2! Diebuster,7.67,,,,,,
1003,Aa! Megami-sama! (TV) Specials,7.53,,,,,,
1004,Kanojo to Kanojo no Neko,7.33,,,,,,
1005,Star Ocean EX,6.61,,,,,,
1006,Tenchi Muyou! in Love,7.43,,,,,,
1007,Ranma ½ OVA,7.75,,,,,,
1008,Ranma ½: Yomigaeru Kioku,7.63,,,,,,
1009,Battle Spirits: Ryuuko no Ken,4.85,,,,,,
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,7.38,,,,,,
1011,Ranma ½ Super,7.67,,,,,,
1012,Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials,6.46,,,,,,
1013,Le Chevalier D'Eon,7.23,,,,,,
1014,Chicchana Yukitsukai Sugar Specials,7.02,,,,,,
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,7.69,,,,,,
1016,Gunnm,7.09,,,,,,
1017,Majutsushi Orphen,7.17,,,,,,
1018,Majutsushi Orphen: Revenge,6.82,,,,,,
1019,Honoo no Mirage,6.57,,,,,,
1020,Honoo no Mirage: Minagiwa no Hangyakusha,6.91,,,,,,
1021,Kaikan Phrase,7.4,,,,,,
1022,Generator Gawl,6.92,,,,,,
1023,Wolf's Rain OVA,8.03,,,,,,
1024,Weiß Kreuz OVA,6.87,,,,,,
1025,Kachou Ouji,7.01,,,,,,
1026,Yakumotatsu,6.11,,,,,,
1027,Psychic Force,4.42,,,,,,
1028,Arete Hime,6.92,,,,,,
1029,Omoide Poroporo,7.48,,,,,,
1030,Heisei Tanuki Gassen Ponpoko,7.34,,,,,,
1031,Hanare Toride no Yonna,5.09,,,,,,
1032,Kumo no You ni Kaze no You ni,6.81,,,,,,
1033,Sennen Joyuu,8.27,,,,,,
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,7.53,,,,,,
1035,Patalliro Saiyuuki!,6.62,,,,,,
1036,Kashou no Tsuki: Aki Kyougen,5.98,,,,,,
1037,Saint Beast: Seijuu Kourin-hen,6.01,,,,,,
1038,Mizuiro,5.88,,,,,,
1039,Mizuiro (2003),6.41,,,,,,
1040,Mizuiro Jidai,6.9,,,,,,
1041,Zetsuai 1989,6.44,,,,,,
1042,Bronze: Zetsuai Since 1989,6.45,,,,,,
1043,Tokyo Babylon,6.72,,,,,,
1044,Taiyou no Ouji: Horus no Daibouken,6.52,,,,,,
1045,Elf wo Karu Mono-tachi,7.03,,,,,,
1046,Elf wo Karu Mono-tachi II,7.04,,,,,,
1047,On Your Mark,7.49,,,,,,
1048,The SoulTaker: Tamashii-gari,6.38,,,,,,
1049,Cello Hiki no Gauche (1982),6.92,,,,,,
1050,Bobobo-bo Bo-bobo,7.5,,,,,,
1051,Ao no 6-gou,7.04,,,,,,
1052,Tokyo Juushouden,4.41,,,,,,
1053,Tokyo Daigaku Monogatari,5.02,,,,,,
1055,Blame!,5.98,,,,,,
1056,Good Morning Call,6.13,,,,,,
1057,Ippatsu Kiki Musume,6.26,,,,,,
1058,Kidou Shinsengumi Moeyo Ken,5.7,,,,,,
1059,Mutant Turtles: Choujin Densetsu-hen,5.27,,,,,,
1060,Oruchuban Ebichu,7.4,,,,,,
1062,Nekojiru Gekijou Jirujiru Original,6.47,,,,,,
1064,Mazinkaiser,7.31,,,,,,
1065,Touch,8.02,,,,,,
1066,Shakugan no Shana-tan,7.11,,,,,,
1067,Kishin Houkou Demonbane (TV),6.58,,,,,,
1068,Chou Denji Robo Combattler V,6.7,,,,,,
1069,Chou Denji Machine Voltes V,7.45,,,,,,
1070,Love Get Chu,6.58,,,,,,
1071,Memories Off #5 Togireta Film The Animation,6.15,,,,,,
1072,Sweat Punch,7.41,,,,,,
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,6.77,,,,,,
1075,Netrun-mon the Movie,5.36,,,,,,
1076,Wizardry,5.8,,,,,,
1078,Cardcaptor Sakura: Kero-chan ni Omakase!,7.34,,,,,,
1079,Armitage III,7.05,,,,,,
1080,Sentou Yousei Yukikaze,7.21,,,,,,
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,7.36,,,,,,
1082,Hikari to Mizu no Daphne,6.76,,,,,,
1083,Human Crossing,6.34,,,,,,
1084,I''s,6.01,,,,,,
1085,Interlude,6.47,,,,,,
1086,Kenran Butou Sai: The Mars Daybreak,7.18,,,,,,
1087,Kimagure Orange☆Road,7.55,,,,,,
1088,Macross,7.94,,,,,,
1089,Macross: Do You Remember Love?,7.97,,,,,,
1090,Mobile Suit Gundam I,7.3,,,,,,
1091,Mobile Suit Gundam II: Soldiers of Sorrow,7.39,,,,,,
1092,Mobile Suit Gundam III: Encounters in Space,7.78,,,,,,
1093,Oishinbo,6.4,,,,,,
1094,One Piece: Umi no Heso no Daibouken-hen,7.29,,,,,,
1095,Kidou Keisatsu Patlabor the Movie,7.55,,,,,,
1096,Kidou Keisatsu Patlabor 2 the Movie,7.9,,,,,,
1097,Lime-iro Senkitan,5.97,,,,,,
1098,Samurai Girl Real Bout High School,5.97,,,,,,
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,6,,,,,,
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,6.12,,,,,,
1101,Tenchi Muyou! Manatsu no Eve,7.14,,,,,,
1102,Urda,4.59,,,,,,
1103,Shinkon Gattai Godannar!!,6.69,,,,,,
1104,Shinkon Gattai Godannar!! 2nd Season,6.95,,,,,,
1105,Digital Juice,5.62,,,,,,
1106,Eikyuu Kazoku,5.96,,,,,,
1107,Youjuu Toshi,6.44,,,,,,
1108,Senkaiden Houshin Engi,7.13,,,,,,
1109,Monster Extra: Hottan,6.68,,,,,,
1110,Mermaid Melody Pichi Pichi Pitch Pure,7.09,,,,,,
1111,Vandread: Gekitou-hen,6.9,,,,,,
1112,Vandread: Taidou-hen,6.8,,,,,,
1113,One: Kagayaku Kisetsu e - True Stories,6.3,,,,,,
1115,Handsome Girl,5.76,,,,,,
1116,Junkers Come Here,7.14,,,,,,
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,7.36,,,,,,
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei,7.09,,,,,,
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai,6.92,,,,,,
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios,7.18,,,,,,
1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,6.76,,,,,,
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,6.98,,,,,,
1123,Bouken Ou Beet Excellion,6.72,,,,,,
1124,Seikai no Danshou: Tanjou,7.14,,,,,,
1126,Figure 17: Tsubasa & Hikaru,7.23,,,,,,
1127,UFO Princess Valkyrie,6.75,,,,,,
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,6.97,,,,,,
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou,6.88,,,,,,
1130,Windaria,6.54,,,,,,
1132,Digimon Frontier,7.15,,,,,,
1133,Tenchi Muyou! GXP,7.18,,,,,,
1135,Munto: Toki no Kabe wo Koete,7.02,,,,,,
1136,Betterman,6.6,,,,,,
1137,Mushrambo,6.98,,,,,,
1138,Medarot,7.07,,,,,,
1139,Monkey Magic,6.03,,,,,,
1140,Giniro no Kami no Agito,7.11,,,,,,
1141,Palme no Ki,6.54,,,,,,
1142,Hachimitsu to Clover II,8.26,,,,,,
1143,.hack//Intermezzo,6.56,,,,,,
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,7.21,,,,,,
1145,Kaze no Youjinbou,7.19,,,,,,
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.37,,,,,,
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,7.26,,,,,,
1148,Teito Monogatari,5.99,,,,,,
1149,Choujuushin Gravion Zwei,6.65,,,,,,
1150,Legend of Crystania,6.02,,,,,,
1151,Dominion,6.93,,,,,,
1152,New Dominion Tank Police,6.95,,,,,,
1153,Crying Freeman,6.48,,,,,,
1154,Mother: Saigo no Shoujo Eve,5.72,,,,,,
1155,Melty Lancer,5.94,,,,,,
